timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1741732980000,2025-03-11T22:43:00Z,1842-1-1-001,,,,,device_not_recording
1741733040000,2025-03-11T22:44:00Z,1842-1-1-001,,,,,device_not_recording
1741733100000,2025-03-11T22:45:00Z,1842-1-1-001,,,,,device_not_recording
1741733160000,2025-03-11T22:46:00Z,1842-1-1-001,,,,,device_not_recording
1741733220000,2025-03-11T22:47:00Z,1842-1-1-001,,,,,device_not_recording
1741733280000,2025-03-11T22:48:00Z,1842-1-1-001,,,,,device_not_recording
1741733340000,2025-03-11T22:49:00Z,1842-1-1-001,,,,,device_not_recording
1741733400000,2025-03-11T22:50:00Z,1842-1-1-001,,,,,device_not_recording
1741733460000,2025-03-11T22:51:00Z,1842-1-1-001,,,,,device_not_recording
1741733520000,2025-03-11T22:52:00Z,1842-1-1-001,,,,,device_not_recording
1741733580000,2025-03-11T22:53:00Z,1842-1-1-001,,,,,device_not_recording
1741733640000,2025-03-11T22:54:00Z,1842-1-1-001,,,,,device_not_recording
1741733700000,2025-03-11T22:55:00Z,1842-1-1-001,,,,,device_not_recording
1741733760000,2025-03-11T22:56:00Z,1842-1-1-001,,,,,device_not_recording
1741733820000,2025-03-11T22:57:00Z,1842-1-1-001,,,,,device_not_recording
1741733880000,2025-03-11T22:58:00Z,1842-1-1-001,,,,,device_not_recording
1741733940000,2025-03-11T22:59:00Z,1842-1-1-001,,,,,device_not_recording
1741734000000,2025-03-11T23:00:00Z,1842-1-1-001,,,,,device_not_recording
1741734060000,2025-03-11T23:01:00Z,1842-1-1-001,,,,,device_not_recording
1741734120000,2025-03-11T23:02:00Z,1842-1-1-001,,,,,device_not_recording
1741734180000,2025-03-11T23:03:00Z,1842-1-1-001,,,,,device_not_recording
1741734240000,2025-03-11T23:04:00Z,1842-1-1-001,,,,,device_not_recording
1741734300000,2025-03-11T23:05:00Z,1842-1-1-001,,,,,device_not_recording
1741734360000,2025-03-11T23:06:00Z,1842-1-1-001,,,,,device_not_recording
1741734420000,2025-03-11T23:07:00Z,1842-1-1-001,,,,,device_not_recording
1741734480000,2025-03-11T23:08:00Z,1842-1-1-001,,,,,device_not_recording
1741734540000,2025-03-11T23:09:00Z,1842-1-1-001,,,,,device_not_recording
1741734600000,2025-03-11T23:10:00Z,1842-1-1-001,,,,,device_not_recording
1741734660000,2025-03-11T23:11:00Z,1842-1-1-001,,,,,device_not_recording
1741734720000,2025-03-11T23:12:00Z,1842-1-1-001,,,,,device_not_recording
1741734780000,2025-03-11T23:13:00Z,1842-1-1-001,,,,,device_not_recording
1741734840000,2025-03-11T23:14:00Z,1842-1-1-001,,,,,device_not_recording
1741734900000,2025-03-11T23:15:00Z,1842-1-1-001,,,,,device_not_recording
1741734960000,2025-03-11T23:16:00Z,1842-1-1-001,,,,,device_not_recording
1741735020000,2025-03-11T23:17:00Z,1842-1-1-001,,,,,device_not_recording
1741735080000,2025-03-11T23:18:00Z,1842-1-1-001,,,,,device_not_recording
1741735140000,2025-03-11T23:19:00Z,1842-1-1-001,,,,,device_not_recording
1741735200000,2025-03-11T23:20:00Z,1842-1-1-001,,,,,device_not_recording
1741735260000,2025-03-11T23:21:00Z,1842-1-1-001,,,,,device_not_recording
1741735320000,2025-03-11T23:22:00Z,1842-1-1-001,,,,,device_not_recording
1741735380000,2025-03-11T23:23:00Z,1842-1-1-001,,,,,device_not_recording
1741735440000,2025-03-11T23:24:00Z,1842-1-1-001,,,,,device_not_recording
1741735500000,2025-03-11T23:25:00Z,1842-1-1-001,,,,,device_not_recording
1741735560000,2025-03-11T23:26:00Z,1842-1-1-001,,,,,device_not_recording
1741735620000,2025-03-11T23:27:00Z,1842-1-1-001,,,,,device_not_recording
1741735680000,2025-03-11T23:28:00Z,1842-1-1-001,,,,,device_not_recording
1741735740000,2025-03-11T23:29:00Z,1842-1-1-001,,,,,device_not_recording
1741735800000,2025-03-11T23:30:00Z,1842-1-1-001,,,,,device_not_recording
1741735860000,2025-03-11T23:31:00Z,1842-1-1-001,,,,,device_not_recording
1741735920000,2025-03-11T23:32:00Z,1842-1-1-001,,,,,device_not_recording
1741735980000,2025-03-11T23:33:00Z,1842-1-1-001,,,,,device_not_recording
1741736040000,2025-03-11T23:34:00Z,1842-1-1-001,,,,,device_not_recording
1741736100000,2025-03-11T23:35:00Z,1842-1-1-001,,,,,device_not_recording
1741736160000,2025-03-11T23:36:00Z,1842-1-1-001,,,,,device_not_recording
1741736220000,2025-03-11T23:37:00Z,1842-1-1-001,,,,,device_not_recording
1741736280000,2025-03-11T23:38:00Z,1842-1-1-001,,,,,device_not_recording
1741736340000,2025-03-11T23:39:00Z,1842-1-1-001,,,,,device_not_recording
1741736400000,2025-03-11T23:40:00Z,1842-1-1-001,,,,,device_not_recording
1741736460000,2025-03-11T23:41:00Z,1842-1-1-001,,,,,device_not_recording
1741736520000,2025-03-11T23:42:00Z,1842-1-1-001,,,,,device_not_recording
1741736580000,2025-03-11T23:43:00Z,1842-1-1-001,,,,,device_not_recording
1741736640000,2025-03-11T23:44:00Z,1842-1-1-001,,,,,device_not_recording
1741736700000,2025-03-11T23:45:00Z,1842-1-1-001,,,,,device_not_recording
1741736760000,2025-03-11T23:46:00Z,1842-1-1-001,,,,,device_not_recording
1741736820000,2025-03-11T23:47:00Z,1842-1-1-001,,,,,device_not_recording
1741736880000,2025-03-11T23:48:00Z,1842-1-1-001,,,,,device_not_recording
1741736940000,2025-03-11T23:49:00Z,1842-1-1-001,,,,,device_not_recording
1741737000000,2025-03-11T23:50:00Z,1842-1-1-001,,,,,device_not_recording
1741737060000,2025-03-11T23:51:00Z,1842-1-1-001,,,,,device_not_recording
1741737120000,2025-03-11T23:52:00Z,1842-1-1-001,,,,,device_not_recording
1741737180000,2025-03-11T23:53:00Z,1842-1-1-001,,,,,device_not_recording
1741737240000,2025-03-11T23:54:00Z,1842-1-1-001,,,,,device_not_recording
1741737300000,2025-03-11T23:55:00Z,1842-1-1-001,,,,,device_not_recording
1741737360000,2025-03-11T23:56:00Z,1842-1-1-001,,,,,device_not_recording
1741737420000,2025-03-11T23:57:00Z,1842-1-1-001,,,,,device_not_recording
1741737480000,2025-03-11T23:58:00Z,1842-1-1-001,,,,,device_not_recording
1741737540000,2025-03-11T23:59:00Z,1842-1-1-001,,,,,device_not_recording
